x,y,apple,barracuda
9,37,1.0177828473494088,0.9822171526505904
9,38,1.0320505369092126,0.9679494630907874
9,39,1.0414492820874512,0.9585507179125488
9,40,1.044407942853832,0.9555920571461668
9,41,1.0395045804865135,0.960495419513486
9,42,1.0260208171523375,0.9739791828476618
9,43,1.0020602199321043,0.9979397800678946
9,44,0.9669701628963854,1.0330298371036144
9,45,0.9216289644895874,1.078371035510411
9,46,0.8664183085940058,1.1335816914059933
9,47,0.8027096573009925,1.1972903426990067
9,48,0.7336698551929659,1.2663301448070334
9,49,0.6629880535139592,1.337011946486041
10,0,0.7994831245217735,1.200516875478228
10,1,0.8023703289942092,1.19762967100579
10,2,0.8047292137992955,1.1952707862007044
10,3,0.8057445269164079,1.194255473083592
10,4,0.8070767059141832,1.1929232940858157
10,5,0.808386049159624,1.1916139508403751
10,6,0.8112140039137616,1.1887859960862377
10,7,0.8150179367733403,1.1849820632266588
