price,demand,supply
0.001,631.1205265872976,0.015506991260507886
0.057791958834099315,631.1205265872976,0.04876371008200738
0.11458391766819863,631.1205265872976,0.05785760723534799
0.17137587650229794,631.1050195960371,0.05785760723534799
0.22816783533639726,631.0728556722278,10.381877411880083
0.28495979417049655,630.9715934324141,49.29987291912324
0.34175175300459587,626.3979736427376,88.65005938490029
0.3985437118386952,597.13217717835,134.23172883142234
0.4553356706727945,556.752260449862,185.24149936290954
0.5121276295068938,505.5649084215729,266.1080312027632
0.5689195883409931,456.9630745148705,449.6054047363254
0.6257115471750925,375.0453347193459,600.6319493785386
0.6825035060091917,206.4411132609459,628.114628420236
0.7392954648432911,32.37955989042067,628.3721197456401
0.7960874236773904,3.088702250011434,628.5032119658284
0.8528793825114898,2.7420470998477895,629.1080721764188
0.909671341345589,2.6158428399052873,629.2036167569639
0.9664633001796883,1.9887776195392053,629.2261574403708
1.0232552590137876,1.927343860092773,629.3457545838996
1.0800472178478868,1.8974472192318417,629.352082586059
1.136839176681986,1.8761844010311637,629.4843020704293
1.1936311355160856,1.774772003397945,629.488014802046
1.2504230943501848,1.6362245168682892,629.5036190726432
1.307215053184284,1.6362245168682892,629.5036190726432
1.3640070120183834,1.6169075146542178,629.5036190726432
1.4207989708524826,1.6169075146542178,629.5271623310282
1.4775909296865821,1.6046355310520406,629.5394343146303
1.5343828885206814,1.5810922726672079,629.5394343146303
1.5911748473547807,1.5810922726672079,629.5394343146303
1.64796680618888,1.5810922726672079,629.5394343146303
1.7047587650229794,1.5810922726672079,629.5587035783718
1.7615507238570787,1.5810922726672079,629.5587035783718
1.818342682691178,1.5628028004116985,629.5587035783718
1.8751346415252772,1.5618230089256657,629.5587035783718
1.9319266003593765,1.5618230089256657,629.5587035783718
1.988718559193476,1.5618230089256657,629.5587035783718
2.045510518027575,1.5618230089256657,629.5587035783718
2.1023024768616745,1.5618230089256657,631.1205265872976
2.1590944356957738,1.5618230089256657,631.1205265872976
2.215886394529873,1.5618230089256657,631.1205265872976
