price,demand,supply
0.028172332383502266,271.2594327975246,0.005843300876073408
0.08426756474622973,271.2594327975246,0.01602999304160546
0.1403627971089572,271.2594327975246,0.01602999304160546
0.19645802947168467,271.2535894966486,0.10774623884193342
0.2525532618344121,271.243402804483,11.230478557497968
0.3086484941971396,271.1292788620632,27.855148013332677
0.36474372655986703,266.7429400304161,44.3175370637184
0.4208389589225945,249.73726538934255,64.48358275728404
0.47693419128532194,230.19934730057184,90.77694766394224
0.5330294236480494,211.544676126828,142.68745589691073
0.5891246560107769,188.4339909853677,225.41208170533238
0.6452198883735043,140.57776378980233,268.33224210748267
0.7013151207362318,53.455695299002585,269.3412534138188
0.7574103530989592,3.1319659082168996,269.36772332842736
0.8135055854616867,1.9869129764275255,269.40991397405196
0.8696008178244141,1.9017664469244002,269.42443253013596
0.9256960501871416,1.8576758556191635,269.4456953483367
0.9817912825498691,1.8446489462179914,269.4456953483367
1.0378865149125966,1.8350002673885,269.5215106518634
1.0939817472753242,1.8260578843121742,269.65373013623355
1.1500769796380517,1.813737449187822,269.65373013623355
1.206172212000779,1.7379221456610743,269.65373013623355
1.2622674443635065,1.605702661290906,269.6693344068309
1.318362676726234,1.605702661290906,269.6693344068309
1.3744579090889615,1.5900983906935926,269.6693344068309
1.430553141451689,1.5900983906935926,269.69104679366353
1.4866483738144163,1.5900983906935926,269.69104679366353
1.5427436061771438,1.568386003860983,269.69104679366353
1.5988388385398713,1.568386003860983,269.69104679366353
1.6549340709025988,1.568386003860983,269.69104679366353
1.711029303265326,1.568386003860983,269.6976097885988
1.7671245356280536,1.568386003860983,269.6976097885988
1.8232197679907811,1.5618230089256657,269.6976097885988
1.8793150003535086,1.5618230089256657,269.6976097885988
1.9354102327162361,1.5618230089256657,269.6976097885988
1.9915054650789634,1.5618230089256657,269.6976097885988
2.0476006974416907,1.5618230089256657,269.6976097885988
2.103695929804418,1.5618230089256657,271.2594327975246
2.1597911621671457,1.5618230089256657,271.2594327975246
2.215886394529873,1.5618230089256657,271.2594327975246
